tweet_id,text,retweets,urls,mentions,hashtags,emoji,emoji_text,cleaned_text
1265465820995411973,"This was me, and I want to make one thing clear to all the people that are commenting lies below this video. I did NOT spit in this officers face. I was wearing a face mask. He told me to get out of the street and then immediately threw me out of the way. https://t.co/349TZijtD8",257467,['https://t.co/349TZijtD8'],[],[],[],[],"This was me, and I want to make one thing clear to all the people that are commenting lies below this video. I did NOT spit in this officers face. I was wearing a face mask. He told me to get out of the street and then immediately threw me out of the way. "
1266553959973445639,Mike Pence caught on hot mic delivering empty boxes of PPE for a PR stunt. https://t.co/IduvGhiPwj,135818,['https://t.co/IduvGhiPwj'],[],[],[],[],Mike Pence caught on hot mic delivering empty boxes of PPE for a PR stunt. 
1258750892448387074,THE PANDEMIC IS STILL HAPPENING. THE PANDEMIC IS STILL HAPPENING. THE PANDEMIC IS STILL HAPPENING. THE PANDEMIC IS STILL HAPPENING. THE PANDEMIC IS STILL HAPPENING. THE PANDEMIC IS STILL HAPPENING. THE PANDEMIC IS STILL HAPPENING. THE PANDEMIC IS STILL HAPPENING.,88667,[],[],[],[],[],THE PANDEMIC IS STILL HAPPENING. THE PANDEMIC IS STILL HAPPENING. THE PANDEMIC IS STILL HAPPENING. THE PANDEMIC IS STILL HAPPENING. THE PANDEMIC IS STILL HAPPENING. THE PANDEMIC IS STILL HAPPENING. THE PANDEMIC IS STILL HAPPENING. THE PANDEMIC IS STILL HAPPENING.
1263579286201446400,"This just happened on live tv. Wow, what a douche bag. https://t.co/dQKheEcCvb",82495,['https://t.co/dQKheEcCvb'],[],[],[],[],"This just happened on live tv. Wow, what a douche bag. "
1266546753182056453,Mask on,66604,[],[],[],[],[],Mask on
1259975524581064704,He came full equipped with receipts https://t.co/KJp7SjTPbl,63054,['https://t.co/KJp7SjTPbl'],[],[],[],[],He came full equipped with receipts 
1266738565641371648,"Attending protests is not for everyone and that's ok. Whether you are continuing to quarantine in mid-pandemic or you simply do not feel comfortable/safe, here are 3 ways you can still show your support from home that takes less than 30 min:",61422,[],[],[],[],[],"Attending protests is not for everyone and that's ok. Whether you are continuing to quarantine in mid-pandemic or you simply do not feel comfortable/safe, here are 3 ways you can still show your support from home that takes less than 30 min:"
1267066200049229824,When I watch season 2 of a show trying to remember what happens in season 1 that  I watched 2 years ago in one day https://t.co/IjPsravLT5,61038,['https://t.co/IjPsravLT5'],[],[],[],[],When I watch season 2 of a show trying to remember what happens in season 1 that  I watched 2 years ago in one day 
1256657625334284292,The government trying to flatten the curve https://t.co/PbqP72Z4RL,60719,['https://t.co/PbqP72Z4RL'],[],[],[],[],The government trying to flatten the curve 
1260237550091935746,"if we only keep one thing from this pandemic, i hope it’s priests with water pistols https://t.co/2LNCjqEFtc",60650,['https://t.co/2LNCjqEFtc'],[],[],[],[],"if we only keep one thing from this pandemic, i hope it’s priests with water pistols "
1258858142483443717,"SHE IS AN ELECTED OFFICIAL AND GOT ATTACKED BY THE POLICE. AGAIN: SHE WORKS IN YHE GOVERNMENT, AN ELECTED OFFICIAL, AND SHE GOT PEPPER SPRAYED DURING A PEACEFUL PROTEST. https://t.co/9pE10JW2uk",60595,['https://t.co/9pE10JW2uk'],[],[],"[': SHE WORKS IN YHE GOVERNMENT, AN ELECTED OFFICIAL, AND SHE GOT PEPPER SPRAYED DURING A PEACEFUL PROTEST. https:']","[': SHE WORKS IN YHE GOVERNMENT, AN ELECTED OFFICIAL, AND SHE GOT PEPPER SPRAYED DURING A PEACEFUL PROTEST. https:']","SHE IS AN ELECTED OFFICIAL AND GOT ATTACKED BY THE POLICE. AGAIN: SHE WORKS IN YHE GOVERNMENT, AN ELECTED OFFICIAL, AND SHE GOT PEPPER SPRAYED DURING A PEACEFUL PROTEST. "
1266949931308367872,"quarantine will someday end, but I hope this continues https://t.co/aCTzXZqzIV",60143,['https://t.co/aCTzXZqzIV'],[],[],[],[],"quarantine will someday end, but I hope this continues "
1266494398080172032,"Quote of the year: “If you expect elementary school children to endure the trauma of active shooter drills for your freedoms, you can wear a mask to Costco.”",56716,[],[],[],[],[],"Quote of the year: “If you expect elementary school children to endure the trauma of active shooter drills for your freedoms, you can wear a mask to Costco.”"
1265095165397491712,I gotta be honest the worst looting I've ever seen take place happened a few weeks ago when corporations collected over 500 billion dollars in stimulus money while everyone else was left with a $1200 dollar check and having to decide if they pay for food or rent..,54193,[],[],[],[],[],I gotta be honest the worst looting I've ever seen take place happened a few weeks ago when corporations collected over 500 billion dollars in stimulus money while everyone else was left with a $1200 dollar check and having to decide if they pay for food or rent..
1264702232227971072,Because if its Baghdad its okay for this to happen...? https://t.co/UdFy61zoT5,53137,['https://t.co/UdFy61zoT5'],[],[],[],[],Because if its Baghdad its okay for this to happen...? 
1266539575108931584,"Y'all, the mask goes OVER your nose.",51423,[],[],[],[],[],"Y'all, the mask goes OVER your nose."
1259910508922105856,"Alright it's international giveaway time - Looking to make someone's quarantine time a little more fun!

Giving away this customized SNES Edition Nintendo Switch

Just RETWEET to enter and I'll pick a random winner in 24 hours.

Shoutout to @ColorWare for making this possible! https://t.co/DorttSrQvR",50844,['https://t.co/DorttSrQvR'],['@ColorWare'],[],[],[],"Alright it's international giveaway time - Looking to make someone's quarantine time a little more fun!

Giving away this customized SNES Edition Nintendo Switch

Just RETWEET to enter and I'll pick a random winner in 24 hours.

Shoutout to  for making this possible! "
1264678146047119364,Update: Got her permission with a fuck yeah. The cop pushed her so hard at Barclays &amp; she flung back. She is tiny. Now she’s in the ER after a serious seizure. I’m waiting for updates but have to wait outside because of COVID-19. Please keep my protest sister in your thoughts. https://t.co/MqV0QJ0D8h,50552,['https://t.co/MqV0QJ0D8h'],[],[],[],[],Update: Got her permission with a fuck yeah. The cop pushed her so hard at Barclays &amp; she flung back. She is tiny. Now she’s in the ER after a serious seizure. I’m waiting for updates but have to wait outside because of COVID-19. Please keep my protest sister in your thoughts. 
1256730344964980738,Update FedEx called and told me to take down this video and fired both of us Today .. I’m reposting this video because people like him doesn’t matter white or any race should never disrespect essential workers putting their lives in jeopardy especially with this covid-19 https://t.co/Fw0S5gNRso,50223,['https://t.co/Fw0S5gNRso'],[],[],[],[],Update FedEx called and told me to take down this video and fired both of us Today .. I’m reposting this video because people like him doesn’t matter white or any race should never disrespect essential workers putting their lives in jeopardy especially with this covid-19 
1266876587544162304,"Voting by mail is safe and secure. Especially during a pandemic.

But Trump continues to say – without evidence – it will lead to voter fraud and that it’s not “honest voting.”

That’s. Simply. Not. True.

RT if you support everyone being able to vote safely by mail in November.",49463,[],[],[],[],[],"Voting by mail is safe and secure. Especially during a pandemic.

But Trump continues to say – without evidence – it will lead to voter fraud and that it’s not “honest voting.”

That’s. Simply. Not. True.

RT if you support everyone being able to vote safely by mail in November."
1266971523476107266,I am heartbroken and disgusted to see one of my family members a young black man w/his hands up peacefully protesting and an NYPD officer pulls down his mask and pepper sprays him. @NYCSpeakerCoJo @BPEricAdams @FarahNLouis @JumaaneWilliams @NewYorkStateAG @NYPDShea cc: @EOsyd https://t.co/tGK5XWS0bt,48027,['https://t.co/tGK5XWS0bt'],"['@NYCSpeakerCoJo', '@BPEricAdams', '@FarahNLouis', '@JumaaneWilliams', '@NewYorkStateAG', '@NYPDShea', '@EOsyd']",[],[': @EOsyd https:'],[': @EOsyd https:'],I am heartbroken and disgusted to see one of my family members a young black man w/his hands up peacefully protesting and an NYPD officer pulls down his mask and pepper sprays him.       cc:  
1266845631911428109,"When you see NYPD with unlimited vans, bullets, and tear gas don’t forgot we needed a gofundme to get masks for our hospital",47615,[],[],[],[],[],"When you see NYPD with unlimited vans, bullets, and tear gas don’t forgot we needed a gofundme to get masks for our hospital"
1256659592618090498,Quarantine got me even tired of being on my phone. https://t.co/s2s7EwQ8of,46994,['https://t.co/s2s7EwQ8of'],[],[],[],[],Quarantine got me even tired of being on my phone. 
1266240081997643777,"Anyhow fuck trump and keep going. be safe, stay hydrated, wear your mask and again, fuck Donald Trump.",46474,[],[],[],[],[],"Anyhow fuck trump and keep going. be safe, stay hydrated, wear your mask and again, fuck Donald Trump."
1259498452175720455,This is what happens to peace. https://t.co/vWJkqfoiVn,45181,['https://t.co/vWJkqfoiVn'],[],[],[],[],This is what happens to peace. 
1266540710188195843,"We literally left them a 69-page Pandemic Playbook.... that they ignored  

And an office called the Pandemic Preparedness Office... that they abolished. 

And a global monitoring system called PREDICT .. that they cut by 75% https://t.co/OD94v0UI4n",45008,['https://t.co/OD94v0UI4n'],[],[],[],[],"We literally left them a 69-page Pandemic Playbook.... that they ignored  

And an office called the Pandemic Preparedness Office... that they abolished. 

And a global monitoring system called PREDICT .. that they cut by 75% "
1266554184607956992,I didn't spend my childhood in barbed wire enclosed internment camps so I could listen to grown adults today cry oppression because they have to wear a mask at Costco.,44977,[],[],[],[],[],I didn't spend my childhood in barbed wire enclosed internment camps so I could listen to grown adults today cry oppression because they have to wear a mask at Costco.
1263077278294163457,I saw this and I wanted to retweet it but the protester’s face was in it... so I cropped it but I did need this to be seen. https://t.co/wH4YfcG0n6,44004,['https://t.co/wH4YfcG0n6'],[],[],[],[],I saw this and I wanted to retweet it but the protester’s face was in it... so I cropped it but I did need this to be seen. 
1263580758267973632,"ripped off a hijab, kicked a pregnant woman and made her have a miscarriage, maced a child, threw a woman down so hard she had a seizure yet they’re considered heroes",43872,[],[],[],[],[],"ripped off a hijab, kicked a pregnant woman and made her have a miscarriage, maced a child, threw a woman down so hard she had a seizure yet they’re considered heroes"
1266889115288711168,"All over the World the CoronaVirus, a very bad “gift” from China, marches on. Not good!",42940,[],[],[],[],[],"All over the World the CoronaVirus, a very bad “gift” from China, marches on. Not good!"
1266951736280985602,"Me, choking my parallel universe doppelganger who has a better life than me so I can take his place. https://t.co/sPyGZY10uV",42909,['https://t.co/sPyGZY10uV'],[],[],[],[],"Me, choking my parallel universe doppelganger who has a better life than me so I can take his place. "
1262862762109100032,Very American to decide we are bored with COVID and therefore it is over,42864,[],[],[],[],[],Very American to decide we are bored with COVID and therefore it is over
1257784920275070978,"This is serious. Happened today in Manhattan. As a public defender for over a decade, I have tried cases where the Manhattan DA uses a ""hysterical 911 call"" as categorical evidence of guilt. Usually there's no video like this to refute it. (1/4) https://t.co/rvRE8QFT5N",42700,['https://t.co/rvRE8QFT5N'],[],[],[],[],"This is serious. Happened today in Manhattan. As a public defender for over a decade, I have tried cases where the Manhattan DA uses a ""hysterical 911 call"" as categorical evidence of guilt. Usually there's no video like this to refute it. (1/4) "
1266955479185420288,10 years ago today this happened https://t.co/zckEHs7Da5,42174,['https://t.co/zckEHs7Da5'],[],[],[],[],10 years ago today this happened 
1266907455230894082,"Mark Zuckerberg created a website to rank his female classmates by their appearance and it ended up destroying democracy, in case you're wondering about the consequences of toxic masculinity",41242,[],[],[],[],[],"Mark Zuckerberg created a website to rank his female classmates by their appearance and it ended up destroying democracy, in case you're wondering about the consequences of toxic masculinity"
1266593696893394945,"celebrities when ppl are looting 
vs when police brutality happens https://t.co/hJqsVPiivN",41109,['https://t.co/hJqsVPiivN'],[],[],[],[],"celebrities when ppl are looting 
vs when police brutality happens "
1260015062271455233,This would have never made it to twitter if I happened to me 🌚 https://t.co/0Kzu3st9TE,40976,['https://t.co/0Kzu3st9TE'],[],[],['🌚 https:'],[':new_moon_face: https:'],This would have never made it to twitter if I happened to me  
1258939947723169792,MSDNC and FAKE NEWS CNN are going wild trying to protect China!,40947,[],[],[],[],[],MSDNC and FAKE NEWS CNN are going wild trying to protect China!
1266552423037972480,I HOPE SOMETHING UNEXPECTEDLY GOOD HAPPENS TO YOU THIS WEEK.,40798,[],[],[],[],[],I HOPE SOMETHING UNEXPECTEDLY GOOD HAPPENS TO YOU THIS WEEK.
1266905564304400384,"DO NOT TRY THIS AT HOME. Practice social distancing. Watermelon Sugar Video Out Now.

https://t.co/CFnaJ3JpFb https://t.co/jUjdOxFN1i",38931,"['https://t.co/CFnaJ3JpFb', 'https://t.co/jUjdOxFN1i']",[],[],['://t.co/CFnaJ3JpFb https:'],['://t.co/CFnaJ3JpFb https:'],"DO NOT TRY THIS AT HOME. Practice social distancing. Watermelon Sugar Video Out Now.

 "
1266014911127306240,"China is on a massive disinformation campaign because they are desperate to have Sleepy Joe Biden win the presidential race so they can continue to rip-off the United States, as they have done for decades, until I came along!",38691,[],[],[],[],[],"China is on a massive disinformation campaign because they are desperate to have Sleepy Joe Biden win the presidential race so they can continue to rip-off the United States, as they have done for decades, until I came along!"
1263459542630883331,"Candace Owens just had her posting privileges suspended after telling Michigan residents that they should go back to work.

This is what happens when Twitter doesn’t agree with you.

They should unsuspend her immediately.

RT so they can’t ignore!

#FreeCandace",37752,[],[],['#FreeCandace'],[],[],"Candace Owens just had her posting privileges suspended after telling Michigan residents that they should go back to work.

This is what happens when Twitter doesn’t agree with you.

They should unsuspend her immediately.

RT so they can’t ignore!

"
1256763746824843269,Okay so this happened today... all because i asked a HAIR stylist a question about HAIR https://t.co/qMj2XcZoEK,37549,['https://t.co/qMj2XcZoEK'],[],[],[],[],Okay so this happened today... all because i asked a HAIR stylist a question about HAIR 
1265061006897799173,Imagine not prioritizing the pandemic in the middle of a pandemic.,37416,[],[],[],[],[],Imagine not prioritizing the pandemic in the middle of a pandemic.
1262310985559412736,"....Twitter is completely stifling FREE SPEECH, and I, as President, will not allow it to happen!",36439,[],[],[],[],[],"....Twitter is completely stifling FREE SPEECH, and I, as President, will not allow it to happen!"
1266109574291038209,I DIDN’T THINK THEY’D THROW IT BUT THEY DID https://t.co/WTEk2T2n95,35978,['https://t.co/WTEk2T2n95'],[],[],[],[],I DIDN’T THINK THEY’D THROW IT BUT THEY DID 
1267131128135086080,"demanding the state be reopened amidst a pandemic 
vs 
demanding justice for #GeorgeFloyd https://t.co/jZKLjUUsbc",35733,['https://t.co/jZKLjUUsbc'],[],['#GeorgeFloyd'],[],[],"demanding the state be reopened amidst a pandemic 
vs 
demanding justice for  "
1256688628488691712,I dont think the 13 year olds on this app realize that no matter how mature you are or think you are. you're not emotionally mature for the for the shit that happens on social media. it's not fun growing up on the internet.,35572,[],[],[],[],[],I dont think the 13 year olds on this app realize that no matter how mature you are or think you are. you're not emotionally mature for the for the shit that happens on social media. it's not fun growing up on the internet.
1266687645767225344,Premeds who don’t think healthcare is a human right are just business majors who can do science,35411,[],[],[],[],[],Premeds who don’t think healthcare is a human right are just business majors who can do science
1257438733240094726,"If you think wearing a mask is stressful, ask a kindergartner how active shooter drills feel.",35146,[],[],[],[],[],"If you think wearing a mask is stressful, ask a kindergartner how active shooter drills feel."
1262139252919414785,"Great reviews on our handling of Covid 19, sometimes referred to as the China Virus. Ventilators, Testing, Medical Supply Distribution, we made a lot of Governors look very good - And got no credit for so doing. Most importantly, we helped a lot of great people!",35057,[],[],[],[],[],"Great reviews on our handling of Covid 19, sometimes referred to as the China Virus. Ventilators, Testing, Medical Supply Distribution, we made a lot of Governors look very good - And got no credit for so doing. Most importantly, we helped a lot of great people!"
1262413894816952322,"Peter Daszak is a British-born American PhD who’s spent a career discovering dangerous viruses in wildlife, especially bats. In 2003, he warned 60 Minutes a pandemic was coming. Two weeks ago, NIH funding for his virology research was killed. https://t.co/dnEmFCF1MI https://t.co/pKnnffNNOH",34653,"['https://t.co/dnEmFCF1MI', 'https://t.co/pKnnffNNOH']",[],[],['://t.co/dnEmFCF1MI https:'],['://t.co/dnEmFCF1MI https:'],"Peter Daszak is a British-born American PhD who’s spent a career discovering dangerous viruses in wildlife, especially bats. In 2003, he warned 60 Minutes a pandemic was coming. Two weeks ago, NIH funding for his virology research was killed.  "
1263282623939477511,"Mexico is sadly experiencing very big CoronaVirus problems, and now California, get this, doesn’t want people coming over the Southern Border. A Classic! They are sooo lucky that I am their President. Border is very tight and the Wall is rapidly being built!",34118,[],[],[],[],[],"Mexico is sadly experiencing very big CoronaVirus problems, and now California, get this, doesn’t want people coming over the Southern Border. A Classic! They are sooo lucky that I am their President. Border is very tight and the Wall is rapidly being built!"
1256612827353186304,Cinco de Mayo falls on a Taco Tuesday in the middle of a pandemic named after a Mexican beer.,34041,[],[],[],[],[],Cinco de Mayo falls on a Taco Tuesday in the middle of a pandemic named after a Mexican beer.
1261838406788812806,"The United States cannot have all Mail In Ballots. It will be the greatest Rigged Election in history. People grab them from mailboxes, print thousands of forgeries and “force” people to sign. Also, forge names. Some absentee OK, when necessary. Trying to use Covid for this Scam!",33984,[],[],[],[],[],"The United States cannot have all Mail In Ballots. It will be the greatest Rigged Election in history. People grab them from mailboxes, print thousands of forgeries and “force” people to sign. Also, forge names. Some absentee OK, when necessary. Trying to use Covid for this Scam!"
1257641021950705664,"Today is the anniversary of the Tulsa massacre that happened May 31st, 1921 in Tulsa, Oklahoma. White people attacked, looted and set fire to a black city now known as “Black Wall Street”. 99 years later and here we are.",33363,[],[],[],[],[],"Today is the anniversary of the Tulsa massacre that happened May 31st, 1921 in Tulsa, Oklahoma. White people attacked, looted and set fire to a black city now known as “Black Wall Street”. 99 years later and here we are."
1265427539008380928,Whats sad is that we didn’t know that the last time we hung out with people was literally the last time we’ll be able to spend time with them. It all happened in the blink of an eye and suddenly we’re in a different norm. https://t.co/eluqAkfp4g,32967,['https://t.co/eluqAkfp4g'],[],[],[],[],Whats sad is that we didn’t know that the last time we hung out with people was literally the last time we’ll be able to spend time with them. It all happened in the blink of an eye and suddenly we’re in a different norm. 
1266542730324262917,Cop falls off the truck and immediately pepper sprays nothing. A bit of insight into their 8 weeks of training before being allowed to commit war crimes https://t.co/EAHRcoZQyx,32941,['https://t.co/EAHRcoZQyx'],[],[],[],[],Cop falls off the truck and immediately pepper sprays nothing. A bit of insight into their 8 weeks of training before being allowed to commit war crimes 
1265612757686247424,"Today, I reported to Congress that Hong Kong is no longer autonomous from China, given facts on the ground. The United States stands with the people of Hong Kong.",32701,[],[],[],[],[],"Today, I reported to Congress that Hong Kong is no longer autonomous from China, given facts on the ground. The United States stands with the people of Hong Kong."
1261567610694569985,I am proud to announce that the United States will donate ventilators to our friends in India. We stand with India and @narendramodi during this pandemic. We’re also cooperating on vaccine development. Together we will beat the invisible enemy!,32493,[],['@narendramodi'],[],[],[],I am proud to announce that the United States will donate ventilators to our friends in India. We stand with India and  during this pandemic. We’re also cooperating on vaccine development. Together we will beat the invisible enemy!
1266858881248104452,"BREAKING: man critically injured at Dallas riots 

It appears he attempted to defend a shop with a large sword 

Looters ran at him, then he charged rioters 

They then beat him with a skateboard and stoned him with medium sized rocks 

I called an Ambulance and it’s on the way https://t.co/kFxl3kjsBC",32149,['https://t.co/kFxl3kjsBC'],[],[],[],[],"BREAKING: man critically injured at Dallas riots 

It appears he attempted to defend a shop with a large sword 

Looters ran at him, then he charged rioters 

They then beat him with a skateboard and stoned him with medium sized rocks 

I called an Ambulance and it’s on the way "
1265530027485147137,And KEEP THIS SAME ENERGY WHEN YOU VOTE. The worst thing that could happen is this all happening for nothing.,32142,[],[],[],[],[],And KEEP THIS SAME ENERGY WHEN YOU VOTE. The worst thing that could happen is this all happening for nothing.
1266897990238851074,Wear a mask.,31664,[],[],[],[],[],Wear a mask.
1256320911046631424,My friend #emeraldblack is pregnant was pulled over for her tags and was aggressively pulled out of her car (clearly pregnant) flipped her on the floor and arrested her and stomped on her stomach causing a miscarriage. Please bring awareness because the Bay Area won’t cover this https://t.co/eyR75VGBTr,31224,['https://t.co/eyR75VGBTr'],[],['#emeraldblack'],[],[],My friend  is pregnant was pulled over for her tags and was aggressively pulled out of her car (clearly pregnant) flipped her on the floor and arrested her and stomped on her stomach causing a miscarriage. Please bring awareness because the Bay Area won’t cover this 
1264327546428108803,"as protesters march on Trump Tower in Chicago &amp; the White House, a frank media might point out the death of Mr.Floyd happened under a democrat mayor, democrat senator, democrat governor, with a democrat county prosecutor. the only person who did shit was a republican. Trump.",30696,[],[],[],[],[],"as protesters march on Trump Tower in Chicago &amp; the White House, a frank media might point out the death of Mr.Floyd happened under a democrat mayor, democrat senator, democrat governor, with a democrat county prosecutor. the only person who did shit was a republican. Trump."
1266010931042988032,"TRANSITION TO GREATNESS! Get ready, it is already happening again!",30506,[],[],[],[],[],"TRANSITION TO GREATNESS! Get ready, it is already happening again!"
1256314482805968898,The cookies have had enough of social distancing https://t.co/XCa8t8IDap,30225,['https://t.co/XCa8t8IDap'],[],[],[],[],The cookies have had enough of social distancing 
1265013797334507521,"The number of Coronavirus cases is strongly trending downward throughout the United States, with few exceptions. Very good news, indeed!",30137,[],[],[],[],[],"The number of Coronavirus cases is strongly trending downward throughout the United States, with few exceptions. Very good news, indeed!"
1259621162163855361,do i yell at friends for breaking social distancing knowing it will probably just alienate me from them or do i just shove that anger deep inside me forever and pretend they arent being horrifically selfish,29969,[],[],[],[],[],do i yell at friends for breaking social distancing knowing it will probably just alienate me from them or do i just shove that anger deep inside me forever and pretend they arent being horrifically selfish
1257304527843110914,"rappers be like “i’m sippin lean you sippin water”
like ok...??? that’s fine bro",29844,[],[],[],[],[],"rappers be like “i’m sippin lean you sippin water”
like ok...??? that’s fine bro"
1257431177302020097,"Doing REALLY well, medically, on solving the CoronaVirus situation (Plague!). It will happen!",29576,[],[],[],[],[],"Doing REALLY well, medically, on solving the CoronaVirus situation (Plague!). It will happen!"
1264558926021959680,"Please don’t complain to us that a store you went to asked you to wear a mask.

Our coworkers have died from COVID-19. An unhinged desire to express “individual liberty” is not more important than our lives.

Wear the damn mask.",29381,[],[],[],[],[],"Please don’t complain to us that a store you went to asked you to wear a mask.

Our coworkers have died from COVID-19. An unhinged desire to express “individual liberty” is not more important than our lives.

Wear the damn mask."
1267065388321443844,new zealand were fast to act and had some of the strictest lockdown rules in the world. today they reopen and look almost back to normal. crazy what happens when you have a government that puts the welfare of its citizens before profit,29056,[],[],[],[],[],new zealand were fast to act and had some of the strictest lockdown rules in the world. today they reopen and look almost back to normal. crazy what happens when you have a government that puts the welfare of its citizens before profit
1266873073246093313,I made you a Government COVID Slogan generator https://t.co/qfCDRrLfzu,28950,['https://t.co/qfCDRrLfzu'],[],[],[],[],I made you a Government COVID Slogan generator 
1260986305602674688,"I give, and have given from the beginning, my entire yearly salary, $400,000 to $450,000, back to our government. Last check to HHS Covid relief. My great honor! https://t.co/Vv6Uyz9MkF",28789,['https://t.co/Vv6Uyz9MkF'],[],[],[],[],"I give, and have given from the beginning, my entire yearly salary, $400,000 to $450,000, back to our government. Last check to HHS Covid relief. My great honor! "
1266888676354797570,Coronavirus: Monkeys 'escape with COVID-19 samples' after attacking lab assistant https://t.co/neUMb0nuhy,28749,['https://t.co/neUMb0nuhy'],[],[],"["": Monkeys 'escape with COVID-19 samples' after attacking lab assistant https:""]","["": Monkeys 'escape with COVID-19 samples' after attacking lab assistant https:""]",Coronavirus: Monkeys 'escape with COVID-19 samples' after attacking lab assistant 
1261737008466202624,This grandfather built his grandson a a rollercoaster in the backyard during the pandemic and it’s definitely the Twitter content I’m here for...https://t.co/9YidJLGREs,28598,['https://t.co/9YidJLGREs'],[],[],[],[],This grandfather built his grandson a a rollercoaster in the backyard during the pandemic and it’s definitely the Twitter content I’m here for...
1265668742220046339,"When I wrote these words, I didn’t know if anyone would read them. I certainly didn’t think this would happen.

I wrote them for my patients, my colleagues &amp; myself.

Please watch this. Please share this.

This has been our reality. We can’t go back here.

https://t.co/JzxcHJKFuP",28585,['https://t.co/JzxcHJKFuP'],[],[],[],[],"When I wrote these words, I didn’t know if anyone would read them. I certainly didn’t think this would happen.

I wrote them for my patients, my colleagues &amp; myself.

Please watch this. Please share this.

This has been our reality. We can’t go back here.

"
1266933018570219520,"A lot of interest in this story about Psycho Joe Scarborough. So a young marathon runner just happened to faint in his office, hit her head on his desk, &amp; die? I would think there is a lot more to this story than that? An affair? What about the so-called investigator? Read story! https://t.co/CjBXBXxoNS",28210,['https://t.co/CjBXBXxoNS'],[],[],[],[],"A lot of interest in this story about Psycho Joe Scarborough. So a young marathon runner just happened to faint in his office, hit her head on his desk, &amp; die? I would think there is a lot more to this story than that? An affair? What about the so-called investigator? Read story! "
1261368451555360774,"Please, never joke about someone's weight, facial features, insecurities, grades, parents, appearance, scars and misery, please don't do that.",27854,[],[],[],[],[],"Please, never joke about someone's weight, facial features, insecurities, grades, parents, appearance, scars and misery, please don't do that."
1266925493384736769,Police fire tear gas into a peaceful protest of George Floyd’s murder but stood like the goddamn Queen’s Guard when white assholes w guns storm the state capitol protesting HAVING 2 WEAR A MASK IN A PANDEMIC. We live in 2 America’s &amp; if this doesn’t make it clear ur a dummy,27679,[],[],[],[],[],Police fire tear gas into a peaceful protest of George Floyd’s murder but stood like the goddamn Queen’s Guard when white assholes w guns storm the state capitol protesting HAVING 2 WEAR A MASK IN A PANDEMIC. We live in 2 America’s &amp; if this doesn’t make it clear ur a dummy
1266956676898287618,Quarantine DAY 4 https://t.co/iFQZZHkWrD,27620,['https://t.co/iFQZZHkWrD'],[],[],[],[],Quarantine DAY 4 
1265445256465731586,"Remember this, every Governor who has sky high approval on their handling of the Coronavirus, and I am happy for them all, could in no way have gotten those numbers, or had that success, without me and the Federal Governments help. From Ventilators to Testing, we made it happen!",27190,[],[],[],[],[],"Remember this, every Governor who has sky high approval on their handling of the Coronavirus, and I am happy for them all, could in no way have gotten those numbers, or had that success, without me and the Federal Governments help. From Ventilators to Testing, we made it happen!"
1266557801549033472,"We're being taken for absolute mugs. Our parents, our kids, our carers, our health workers, every one of us. It's such a sad day.",27128,[],[],[],[],[],"We're being taken for absolute mugs. Our parents, our kids, our carers, our health workers, every one of us. It's such a sad day."
1266858731675017217,"If you watch and RT one thing this week make it this. 

The media in their role as protectors of Obama, his administration, and the DNC are acting like thes things didn’t happen or don’t matter so let’s make them cover it! https://t.co/XSOhDKS7pg",27122,['https://t.co/XSOhDKS7pg'],[],[],[],[],"If you watch and RT one thing this week make it this. 

The media in their role as protectors of Obama, his administration, and the DNC are acting like thes things didn’t happen or don’t matter so let’s make them cover it! "
1264893630612897792,Face ID be pissing me off bitch it’s me with a mask 😂😂,27038,[],[],[],['😂😂'],[':face_with_tears_of_joy::face_with_tears_of_joy:'],Face ID be pissing me off bitch it’s me with a mask 
1265757043819978754,Yall let this happen and i will march with them hispanics in Langley park https://t.co/kjnkKgWx7O,27029,['https://t.co/kjnkKgWx7O'],[],[],[],[],Yall let this happen and i will march with them hispanics in Langley park 
1260967877747920896,Concast (@NBCNews) and Fake News @CNN are going out of their way to say GREAT things about China. They are Chinese puppets who want to do business there. They use USA airwaves to help China. The Enemy of the People!,26662,[],"['@NBCNews', '@CNN']",[],[],[],Concast () and Fake News  are going out of their way to say GREAT things about China. They are Chinese puppets who want to do business there. They use USA airwaves to help China. The Enemy of the People!
1262155040107704328,A name that’s not appearing NEARLY enough in the “news”- VINDMAN. Media covered his bogus Ukraine transcript constantly. Dems yelled “impeach!” NOW he admits to actually making up parts of it. Another hoax exposed. And yet again the media cover the fake scandal but not the TRUTH.,26516,[],[],[],[],[],A name that’s not appearing NEARLY enough in the “news”- VINDMAN. Media covered his bogus Ukraine transcript constantly. Dems yelled “impeach!” NOW he admits to actually making up parts of it. Another hoax exposed. And yet again the media cover the fake scandal but not the TRUTH.
1264257167831465986,Downtown LA remember small business ain’t got nothing to do with this. Don’t repeat history. They have families that depend on them. The video might be old but this type of shit is happening to small business which is not fair https://t.co/5MEPHYht9n,26440,['https://t.co/5MEPHYht9n'],[],[],[],[],Downtown LA remember small business ain’t got nothing to do with this. Don’t repeat history. They have families that depend on them. The video might be old but this type of shit is happening to small business which is not fair 
